# exact-arithmetic replay of Gomila's printed per-prism gate (BARRIER_CERTIFICATE.md eq. (1)), outward-rounded; source log sha256 2d010f70...05f4 @ a74738d
 449 | seam 0.021902252364 | Delta+ 6.983861e-05 | M- 3.348426 | Dz 3699 Dt 20383 mesh 14792 | spatial 0.500135 (replay 0.500135) | time 1.423520 (replay 1.423520) | gate margin +1.423520 (printed 1.423520) | C-B12 floor 2.848291 ok | cont ok | wind ok | PASS
 450 | seam 0.021972090971 | Delta+ 6.999382e-05 | M- 3.346075 | Dz 3688 Dt 20321 mesh 14748 | spatial 0.500136 (replay 0.500136) | time 1.422345 (replay 1.422345) | gate margin +1.422345 (printed 1.422345) | C-B12 floor 2.845939 ok | cont ok | wind ok | PASS
 451 | seam 0.022042084796 | Delta+ 7.014648e-05 | M- 3.343721 | Dz 3677 Dt 20260 mesh 14704 | spatial 0.500136 (replay 0.500136) | time 1.421168 (replay 1.421168) | gate margin +1.421168 (printed 1.421168) | C-B12 floor 2.843585 ok | cont ok | wind ok | PASS
 452 | seam 0.022112231277 | Delta+ 7.030001e-05 | M- 3.341366 | Dz 3665 Dt 20199 mesh 14656 | spatial 0.500136 (replay 0.500136) | time 1.419990 (replay 1.419990) | gate margin +1.419990 (printed 1.419990) | C-B12 floor 2.841230 ok | cont ok | wind ok | PASS
 453 | seam 0.022182531288 | Delta+ 7.045792e-05 | M- 3.339009 | Dz 3654 Dt 20137 mesh 14612 | spatial 0.500137 (replay 0.500137) | time 1.418811 (replay 1.418811) | gate margin +1.418811 (printed 1.418811) | C-B12 floor 2.838872 ok | cont ok | wind ok | PASS
 454 | seam 0.022252989212 | Delta+ 7.061324e-05 | M- 3.336650 | Dz 3643 Dt 20076 mesh 14568 | spatial 0.500137 (replay 0.500137) | time 1.417631 (replay 1.417631) | gate margin +1.417631 (printed 1.417631) | C-B12 floor 2.836513 ok | cont ok | wind ok | PASS
 455 | seam 0.022323602456 | Delta+ 7.076946e-05 | M- 3.334289 | Dz 3632 Dt 20015 mesh 14524 | spatial 0.500138 (replay 0.500138) | time 1.416451 (replay 1.416451) | gate margin +1.416451 (printed 1.416451) | C-B12 floor 2.834152 ok | cont ok | wind ok | PASS
 456 | seam 0.022394371917 | Delta+ 7.092659e-05 | M- 3.331926 | Dz 3621 Dt 19954 mesh 14480 | spatial 0.500138 (replay 0.500138) | time 1.415269 (replay 1.415269) | gate margin +1.415269 (printed 1.415269) | C-B12 floor 2.831788 ok | cont ok | wind ok | PASS
 457 | seam 0.022465298503 | Delta+ 7.108820e-05 | M- 3.329561 | Dz 3610 Dt 19892 mesh 14436 | spatial 0.500139 (replay 0.500139) | time 1.414086 (replay 1.414086) | gate margin +1.414086 (printed 1.414086) | C-B12 floor 2.829423 ok | cont ok | wind ok | PASS
 458 | seam 0.022536386700 | Delta+ 7.124717e-05 | M- 3.327194 | Dz 3599 Dt 19831 mesh 14392 | spatial 0.500139 (replay 0.500139) | time 1.412903 (replay 1.412903) | gate margin +1.412903 (printed 1.412903) | C-B12 floor 2.827055 ok | cont ok | wind ok | PASS
 459 | seam 0.022607633873 | Delta+ 7.140708e-05 | M- 3.324825 | Dz 3587 Dt 19770 mesh 14344 | spatial 0.500139 (replay 0.500139) | time 1.411718 (replay 1.411718) | gate margin +1.411718 (printed 1.411718) | C-B12 floor 2.824686 ok | cont ok | wind ok | PASS
 460 | seam 0.022679040952 | Delta+ 7.156792e-05 | M- 3.322454 | Dz 3576 Dt 19709 mesh 14300 | spatial 0.500140 (replay 0.500140) | time 1.410532 (replay 1.410532) | gate margin +1.410532 (printed 1.410532) | C-B12 floor 2.822314 ok | cont ok | wind ok | PASS
 461 | seam 0.022750608877 | Delta+ 7.172607e-05 | M- 3.320081 | Dz 3565 Dt 19649 mesh 14256 | spatial 0.500140 (replay 0.500140) | time 1.409345 (replay 1.409345) | gate margin +1.409345 (printed 1.409345) | C-B12 floor 2.819941 ok | cont ok | wind ok | PASS
 462 | seam 0.022822334944 | Delta+ 7.188880e-05 | M- 3.317706 | Dz 3554 Dt 19588 mesh 14212 | spatial 0.500141 (replay 0.500141) | time 1.408158 (replay 1.408158) | gate margin +1.408158 (printed 1.408158) | C-B12 floor 2.817566 ok | cont ok | wind ok | PASS
 463 | seam 0.022894223742 | Delta+ 7.205249e-05 | M- 3.315329 | Dz 3543 Dt 19527 mesh 14168 | spatial 0.500141 (replay 0.500141) | time 1.406969 (replay 1.406969) | gate margin +1.406969 (printed 1.406969) | C-B12 floor 2.815188 ok | cont ok | wind ok | PASS
 464 | seam 0.022966276236 | Delta+ 7.221716e-05 | M- 3.312950 | Dz 3532 Dt 19466 mesh 14124 | spatial 0.500142 (replay 0.500142) | time 1.405779 (replay 1.405779) | gate margin +1.405779 (printed 1.405779) | C-B12 floor 2.812809 ok | cont ok | wind ok | PASS
 465 | seam 0.023038493398 | Delta+ 7.237908e-05 | M- 3.310569 | Dz 3521 Dt 19406 mesh 14080 | spatial 0.500142 (replay 0.500142) | time 1.404588 (replay 1.404588) | gate margin +1.404588 (printed 1.404588) | C-B12 floor 2.810427 ok | cont ok | wind ok | PASS
 466 | seam 0.023110872479 | Delta+ 7.254570e-05 | M- 3.308186 | Dz 3510 Dt 19345 mesh 14036 | spatial 0.500142 (replay 0.500142) | time 1.403397 (replay 1.403397) | gate margin +1.403397 (printed 1.403397) | C-B12 floor 2.808043 ok | cont ok | wind ok | PASS
 467 | seam 0.023183418184 | Delta+ 7.271333e-05 | M- 3.305801 | Dz 3499 Dt 19284 mesh 13992 | spatial 0.500143 (replay 0.500143) | time 1.402204 (replay 1.402204) | gate margin +1.402204 (printed 1.402204) | C-B12 floor 2.805658 ok | cont ok | wind ok | PASS
 468 | seam 0.023256131511 | Delta+ 7.287817e-05 | M- 3.303413 | Dz 3488 Dt 19224 mesh 13948 | spatial 0.500143 (replay 0.500143) | time 1.401010 (replay 1.401010) | gate margin +1.401010 (printed 1.401010) | C-B12 floor 2.803270 ok | cont ok | wind ok | PASS
 469 | seam 0.023329009677 | Delta+ 7.304780e-05 | M- 3.301024 | Dz 3477 Dt 19163 mesh 13904 | spatial 0.500144 (replay 0.500144) | time 1.399815 (replay 1.399815) | gate margin +1.399815 (printed 1.399815) | C-B12 floor 2.800880 ok | cont ok | wind ok | PASS
 470 | seam 0.023402057473 | Delta+ 7.321462e-05 | M- 3.298632 | Dz 3466 Dt 19103 mesh 13860 | spatial 0.500144 (replay 0.500144) | time 1.398619 (replay 1.398619) | gate margin +1.398619 (printed 1.398619) | C-B12 floor 2.798488 ok | cont ok | wind ok | PASS
 471 | seam 0.023475272093 | Delta+ 7.338244e-05 | M- 3.296238 | Dz 3455 Dt 19043 mesh 13816 | spatial 0.500145 (replay 0.500145) | time 1.397422 (replay 1.397422) | gate margin +1.397422 (printed 1.397422) | C-B12 floor 2.796094 ok | cont ok | wind ok | PASS
 472 | seam 0.023548654535 | Delta+ 7.355514e-05 | M- 3.293843 | Dz 3444 Dt 18982 mesh 13772 | spatial 0.500145 (replay 0.500145) | time 1.396224 (replay 1.396224) | gate margin +1.396224 (printed 1.396224) | C-B12 floor 2.793697 ok | cont ok | wind ok | PASS
 473 | seam 0.023622209679 | Delta+ 7.372501e-05 | M- 3.291445 | Dz 3433 Dt 18922 mesh 13728 | spatial 0.500146 (replay 0.500146) | time 1.395025 (replay 1.395025) | gate margin +1.395025 (printed 1.395025) | C-B12 floor 2.791299 ok | cont ok | wind ok | PASS
 474 | seam 0.023695934684 | Delta+ 7.389589e-05 | M- 3.289045 | Dz 3422 Dt 18862 mesh 13684 | spatial 0.500146 (replay 0.500146) | time 1.393824 (replay 1.393824) | gate margin +1.393824 (printed 1.393824) | C-B12 floor 2.788899 ok | cont ok | wind ok | PASS
 475 | seam 0.023769830575 | Delta+ 7.406781e-05 | M- 3.286643 | Dz 3411 Dt 18802 mesh 13640 | spatial 0.500147 (replay 0.500147) | time 1.392623 (replay 1.392623) | gate margin +1.392623 (printed 1.392623) | C-B12 floor 2.786496 ok | cont ok | wind ok | PASS
 476 | seam 0.023843898387 | Delta+ 7.424078e-05 | M- 3.284238 | Dz 3400 Dt 18742 mesh 13596 | spatial 0.500147 (replay 0.500147) | time 1.391421 (replay 1.391421) | gate margin +1.391421 (printed 1.391421) | C-B12 floor 2.784091 ok | cont ok | wind ok | PASS
 477 | seam 0.023918139162 | Delta+ 7.441479e-05 | M- 3.281832 | Dz 3389 Dt 18682 mesh 13552 | spatial 0.500148 (replay 0.500148) | time 1.390217 (replay 1.390217) | gate margin +1.390217 (printed 1.390217) | C-B12 floor 2.781684 ok | cont ok | wind ok | PASS
 478 | seam 0.023992553955 | Delta+ 7.458987e-05 | M- 3.279423 | Dz 3378 Dt 18622 mesh 13508 | spatial 0.500148 (replay 0.500148) | time 1.389013 (replay 1.389013) | gate margin +1.389013 (printed 1.389013) | C-B12 floor 2.779275 ok | cont ok | wind ok | PASS
 479 | seam 0.024067143828 | Delta+ 7.476603e-05 | M- 3.277013 | Dz 3367 Dt 18562 mesh 13464 | spatial 0.500149 (replay 0.500149) | time 1.387807 (replay 1.387807) | gate margin +1.387807 (printed 1.387807) | C-B12 floor 2.776864 ok | cont ok | wind ok | PASS
 480 | seam 0.024141909856 | Delta+ 7.494326e-05 | M- 3.274600 | Dz 3356 Dt 18502 mesh 13420 | spatial 0.500149 (replay 0.500149) | time 1.386600 (replay 1.386600) | gate margin +1.386600 (printed 1.386600) | C-B12 floor 2.774451 ok | cont ok | wind ok | PASS
 481 | seam 0.024216853120 | Delta+ 7.512160e-05 | M- 3.272184 | Dz 3346 Dt 18442 mesh 13380 | spatial 0.500149 (replay 0.500149) | time 1.385392 (replay 1.385392) | gate margin +1.385392 (printed 1.385392) | C-B12 floor 2.772035 ok | cont ok | wind ok | PASS
 482 | seam 0.024291974715 | Delta+ 7.530103e-05 | M- 3.269767 | Dz 3335 Dt 18382 mesh 13336 | spatial 0.500150 (replay 0.500150) | time 1.384184 (replay 1.384184) | gate margin +1.384184 (printed 1.384184) | C-B12 floor 2.769617 ok | cont ok | wind ok | PASS
 483 | seam 0.024367275744 | Delta+ 7.548158e-05 | M- 3.267347 | Dz 3324 Dt 18322 mesh 13292 | spatial 0.500150 (replay 0.500150) | time 1.382973 (replay 1.382973) | gate margin +1.382973 (printed 1.382973) | C-B12 floor 2.767197 ok | cont ok | wind ok | PASS
 484 | seam 0.024442757320 | Delta+ 7.565910e-05 | M- 3.264925 | Dz 3313 Dt 18263 mesh 13248 | spatial 0.500151 (replay 0.500151) | time 1.381762 (replay 1.381762) | gate margin +1.381762 (printed 1.381762) | C-B12 floor 2.764774 ok | cont ok | wind ok | PASS
 485 | seam 0.024518416424 | Delta+ 7.584189e-05 | M- 3.262501 | Dz 3302 Dt 18203 mesh 13204 | spatial 0.500151 (replay 0.500151) | time 1.380550 (replay 1.380550) | gate margin +1.380550 (printed 1.380550) | C-B12 floor 2.762350 ok | cont ok | wind ok | PASS
 486 | seam 0.024594258315 | Delta+ 7.602163e-05 | M- 3.260075 | Dz 3291 Dt 18144 mesh 13160 | spatial 0.500152 (replay 0.500152) | time 1.379337 (replay 1.379337) | gate margin +1.379337 (printed 1.379337) | C-B12 floor 2.759923 ok | cont ok | wind ok | PASS
 487 | seam 0.024670279948 | Delta+ 7.620670e-05 | M- 3.257646 | Dz 3280 Dt 18084 mesh 13116 | spatial 0.500152 (replay 0.500152) | time 1.378122 (replay 1.378122) | gate margin +1.378122 (printed 1.378122) | C-B12 floor 2.757494 ok | cont ok | wind ok | PASS
 488 | seam 0.024746486649 | Delta+ 7.638870e-05 | M- 3.255216 | Dz 3270 Dt 18025 mesh 13076 | spatial 0.500153 (replay 0.500153) | time 1.376906 (replay 1.376906) | gate margin +1.376906 (printed 1.376906) | C-B12 floor 2.755063 ok | cont ok | wind ok | PASS
 489 | seam 0.024822875348 | Delta+ 7.657609e-05 | M- 3.252782 | Dz 3259 Dt 17965 mesh 13032 | spatial 0.500153 (replay 0.500153) | time 1.375690 (replay 1.375690) | gate margin +1.375690 (printed 1.375690) | C-B12 floor 2.752629 ok | cont ok | wind ok | PASS
 490 | seam 0.024899451441 | Delta+ 7.676039e-05 | M- 3.250347 | Dz 3248 Dt 17906 mesh 12988 | spatial 0.500154 (replay 0.500154) | time 1.374472 (replay 1.374472) | gate margin +1.374472 (printed 1.374472) | C-B12 floor 2.750193 ok | cont ok | wind ok | PASS
 491 | seam 0.024976211829 | Delta+ 7.694584e-05 | M- 3.247909 | Dz 3237 Dt 17847 mesh 12944 | spatial 0.500155 (replay 0.500155) | time 1.373252 (replay 1.373252) | gate margin +1.373252 (printed 1.373252) | C-B12 floor 2.747755 ok | cont ok | wind ok | PASS
 492 | seam 0.025053157668 | Delta+ 7.713679e-05 | M- 3.245469 | Dz 3226 Dt 17787 mesh 12900 | spatial 0.500155 (replay 0.500155) | time 1.372032 (replay 1.372032) | gate margin +1.372032 (printed 1.372032) | C-B12 floor 2.745314 ok | cont ok | wind ok | PASS
 493 | seam 0.025130294462 | Delta+ 7.732461e-05 | M- 3.243027 | Dz 3216 Dt 17728 mesh 12860 | spatial 0.500156 (replay 0.500156) | time 1.370811 (replay 1.370811) | gate margin +1.370811 (printed 1.370811) | C-B12 floor 2.742871 ok | cont ok | wind ok | PASS
 494 | seam 0.025207619073 | Delta+ 7.751362e-05 | M- 3.240582 | Dz 3205 Dt 17669 mesh 12816 | spatial 0.500156 (replay 0.500156) | time 1.369588 (replay 1.369588) | gate margin +1.369588 (printed 1.369588) | C-B12 floor 2.740426 ok | cont ok | wind ok | PASS
 495 | seam 0.025285132689 | Delta+ 7.770382e-05 | M- 3.238135 | Dz 3194 Dt 17610 mesh 12772 | spatial 0.500157 (replay 0.500157) | time 1.368364 (replay 1.368364) | gate margin +1.368364 (printed 1.368364) | C-B12 floor 2.737979 ok | cont ok | wind ok | PASS
 496 | seam 0.025362836511 | Delta+ 7.789524e-05 | M- 3.235686 | Dz 3183 Dt 17551 mesh 12728 | spatial 0.500157 (replay 0.500157) | time 1.367139 (replay 1.367139) | gate margin +1.367139 (printed 1.367139) | C-B12 floor 2.735529 ok | cont ok | wind ok | PASS
 497 | seam 0.025440731751 | Delta+ 7.808788e-05 | M- 3.233234 | Dz 3173 Dt 17492 mesh 12688 | spatial 0.500158 (replay 0.500158) | time 1.365913 (replay 1.365913) | gate margin +1.365913 (printed 1.365913) | C-B12 floor 2.733077 ok | cont ok | wind ok | PASS
 498 | seam 0.025518819634 | Delta+ 7.828176e-05 | M- 3.230780 | Dz 3162 Dt 17433 mesh 12644 | spatial 0.500158 (replay 0.500158) | time 1.364686 (replay 1.364686) | gate margin +1.364686 (printed 1.364686) | C-B12 floor 2.730622 ok | cont ok | wind ok | PASS
 499 | seam 0.025597101395 | Delta+ 7.847689e-05 | M- 3.228324 | Dz 3151 Dt 17374 mesh 12600 | spatial 0.500159 (replay 0.500159) | time 1.363457 (replay 1.363457) | gate margin +1.363457 (printed 1.363457) | C-B12 floor 2.728165 ok | cont ok | wind ok | PASS
 500 | seam 0.025675578281 | Delta+ 7.866873e-05 | M- 3.225865 | Dz 3141 Dt 17316 mesh 12560 | spatial 0.500159 (replay 0.500159) | time 1.362228 (replay 1.362228) | gate margin +1.362228 (printed 1.362228) | C-B12 floor 2.725705 ok | cont ok | wind ok | PASS
 501 | seam 0.025754247011 | Delta+ 7.886636e-05 | M- 3.223403 | Dz 3130 Dt 17257 mesh 12516 | spatial 0.500160 (replay 0.500160) | time 1.360997 (replay 1.360997) | gate margin +1.360997 (printed 1.360997) | C-B12 floor 2.723244 ok | cont ok | wind ok | PASS
 502 | seam 0.025833113375 | Delta+ 7.906528e-05 | M- 3.220940 | Dz 3119 Dt 17198 mesh 12472 | spatial 0.500160 (replay 0.500160) | time 1.359765 (replay 1.359765) | gate margin +1.359765 (printed 1.359765) | C-B12 floor 2.720780 ok | cont ok | wind ok | PASS
 503 | seam 0.025912178659 | Delta+ 7.926088e-05 | M- 3.218474 | Dz 3108 Dt 17140 mesh 12428 | spatial 0.500161 (replay 0.500161) | time 1.358531 (replay 1.358531) | gate margin +1.358531 (printed 1.358531) | C-B12 floor 2.718313 ok | cont ok | wind ok | PASS
 504 | seam 0.025991439536 | Delta+ 7.946238e-05 | M- 3.216005 | Dz 3098 Dt 17081 mesh 12388 | spatial 0.500161 (replay 0.500161) | time 1.357297 (replay 1.357297) | gate margin +1.357297 (printed 1.357297) | C-B12 floor 2.715844 ok | cont ok | wind ok | PASS
 505 | seam 0.026070901918 | Delta+ 7.966521e-05 | M- 3.213534 | Dz 3087 Dt 17022 mesh 12344 | spatial 0.500162 (replay 0.500162) | time 1.356061 (replay 1.356061) | gate margin +1.356061 (printed 1.356061) | C-B12 floor 2.713372 ok | cont ok | wind ok | PASS
 506 | seam 0.026150567127 | Delta+ 7.986467e-05 | M- 3.211061 | Dz 3077 Dt 16964 mesh 12304 | spatial 0.500163 (replay 0.500163) | time 1.354824 (replay 1.354824) | gate margin +1.354824 (printed 1.354824) | C-B12 floor 2.710898 ok | cont ok | wind ok | PASS
 507 | seam 0.026230431792 | Delta+ 8.006542e-05 | M- 3.208585 | Dz 3066 Dt 16906 mesh 12260 | spatial 0.500163 (replay 0.500163) | time 1.353586 (replay 1.353586) | gate margin +1.353586 (printed 1.353586) | C-B12 floor 2.708422 ok | cont ok | wind ok | PASS
 508 | seam 0.026310497210 | Delta+ 8.027225e-05 | M- 3.206107 | Dz 3055 Dt 16847 mesh 12216 | spatial 0.500164 (replay 0.500164) | time 1.352347 (replay 1.352347) | gate margin +1.352347 (printed 1.352347) | C-B12 floor 2.705943 ok | cont ok | wind ok | PASS
 509 | seam 0.026390769456 | Delta+ 8.047566e-05 | M- 3.203626 | Dz 3045 Dt 16789 mesh 12176 | spatial 0.500164 (replay 0.500164) | time 1.351106 (replay 1.351106) | gate margin +1.351106 (printed 1.351106) | C-B12 floor 2.703462 ok | cont ok | wind ok | PASS
 510 | seam 0.026471245113 | Delta+ 8.068040e-05 | M- 3.201143 | Dz 3034 Dt 16731 mesh 12132 | spatial 0.500165 (replay 0.500165) | time 1.349864 (replay 1.349864) | gate margin +1.349864 (printed 1.349864) | C-B12 floor 2.700978 ok | cont ok | wind ok | PASS
 511 | seam 0.026551925518 | Delta+ 8.088650e-05 | M- 3.198657 | Dz 3023 Dt 16673 mesh 12088 | spatial 0.500165 (replay 0.500165) | time 1.348621 (replay 1.348621) | gate margin +1.348621 (printed 1.348621) | C-B12 floor 2.698491 ok | cont ok | wind ok | PASS
 512 | seam 0.026632812020 | Delta+ 8.109885e-05 | M- 3.196168 | Dz 3013 Dt 16614 mesh 12048 | spatial 0.500166 (replay 0.500166) | time 1.347376 (replay 1.347376) | gate margin +1.347376 (printed 1.347376) | C-B12 floor 2.696002 ok | cont ok | wind ok | PASS
 513 | seam 0.026713910865 | Delta+ 8.130771e-05 | M- 3.193677 | Dz 3002 Dt 16556 mesh 12004 | spatial 0.500167 (replay 0.500167) | time 1.346130 (replay 1.346130) | gate margin +1.346130 (printed 1.346130) | C-B12 floor 2.693511 ok | cont ok | wind ok | PASS
 514 | seam 0.026795218574 | Delta+ 8.151797e-05 | M- 3.191184 | Dz 2992 Dt 16498 mesh 11964 | spatial 0.500167 (replay 0.500167) | time 1.344883 (replay 1.344883) | gate margin +1.344883 (printed 1.344883) | C-B12 floor 2.691017 ok | cont ok | wind ok | PASS
 515 | seam 0.026876736540 | Delta+ 8.172963e-05 | M- 3.188688 | Dz 2981 Dt 16440 mesh 11920 | spatial 0.500168 (replay 0.500168) | time 1.343635 (replay 1.343635) | gate margin +1.343635 (printed 1.343635) | C-B12 floor 2.688520 ok | cont ok | wind ok | PASS
 516 | seam 0.026958466166 | Delta+ 8.194271e-05 | M- 3.186189 | Dz 2971 Dt 16382 mesh 11880 | spatial 0.500168 (replay 0.500168) | time 1.342385 (replay 1.342385) | gate margin +1.342385 (printed 1.342385) | C-B12 floor 2.686021 ok | cont ok | wind ok | PASS
 517 | seam 0.027040408874 | Delta+ 8.215219e-05 | M- 3.183688 | Dz 2960 Dt 16325 mesh 11836 | spatial 0.500169 (replay 0.500169) | time 1.341135 (replay 1.341135) | gate margin +1.341135 (printed 1.341135) | C-B12 floor 2.683519 ok | cont ok | wind ok | PASS
 518 | seam 0.027122561065 | Delta+ 8.236813e-05 | M- 3.181184 | Dz 2950 Dt 16267 mesh 11796 | spatial 0.500170 (replay 0.500170) | time 1.339882 (replay 1.339882) | gate margin +1.339882 (printed 1.339882) | C-B12 floor 2.681015 ok | cont ok | wind ok | PASS
 519 | seam 0.027204929195 | Delta+ 8.258553e-05 | M- 3.178678 | Dz 2939 Dt 16209 mesh 11752 | spatial 0.500170 (replay 0.500170) | time 1.338629 (replay 1.338629) | gate margin +1.338629 (printed 1.338629) | C-B12 floor 2.678508 ok | cont ok | wind ok | PASS
 520 | seam 0.027287514727 | Delta+ 8.280441e-05 | M- 3.176169 | Dz 2929 Dt 16151 mesh 11712 | spatial 0.500171 (replay 0.500171) | time 1.337374 (replay 1.337374) | gate margin +1.337374 (printed 1.337374) | C-B12 floor 2.675998 ok | cont ok | wind ok | PASS
 521 | seam 0.027370319141 | Delta+ 8.301963e-05 | M- 3.173657 | Dz 2918 Dt 16094 mesh 11668 | spatial 0.500171 (replay 0.500171) | time 1.336118 (replay 1.336118) | gate margin +1.336118 (printed 1.336118) | C-B12 floor 2.673486 ok | cont ok | wind ok | PASS
 522 | seam 0.027453338770 | Delta+ 8.324149e-05 | M- 3.171143 | Dz 2908 Dt 16036 mesh 11628 | spatial 0.500172 (replay 0.500172) | time 1.334861 (replay 1.334861) | gate margin +1.334861 (printed 1.334861) | C-B12 floor 2.670971 ok | cont ok | wind ok | PASS
 523 | seam 0.027536580258 | Delta+ 8.345965e-05 | M- 3.168626 | Dz 2897 Dt 15979 mesh 11584 | spatial 0.500173 (replay 0.500173) | time 1.333602 (replay 1.333602) | gate margin +1.333602 (printed 1.333602) | C-B12 floor 2.668453 ok | cont ok | wind ok | PASS
 524 | seam 0.027620039905 | Delta+ 8.368454e-05 | M- 3.166106 | Dz 2887 Dt 15921 mesh 11544 | spatial 0.500173 (replay 0.500173) | time 1.332342 (replay 1.332342) | gate margin +1.332342 (printed 1.332342) | C-B12 floor 2.665933 ok | cont ok | wind ok | PASS
 525 | seam 0.027703724448 | Delta+ 8.390571e-05 | M- 3.163584 | Dz 2876 Dt 15864 mesh 11500 | spatial 0.500174 (replay 0.500174) | time 1.331080 (replay 1.331080) | gate margin +1.331080 (printed 1.331080) | C-B12 floor 2.663410 ok | cont ok | wind ok | PASS
 526 | seam 0.027787630154 | Delta+ 8.413370e-05 | M- 3.161059 | Dz 2866 Dt 15806 mesh 11460 | spatial 0.500175 (replay 0.500175) | time 1.329817 (replay 1.329817) | gate margin +1.329817 (printed 1.329817) | C-B12 floor 2.660885 ok | cont ok | wind ok | PASS
 527 | seam 0.027871763858 | Delta+ 8.435793e-05 | M- 3.158531 | Dz 2855 Dt 15749 mesh 11416 | spatial 0.500175 (replay 0.500175) | time 1.328553 (replay 1.328553) | gate margin +1.328553 (printed 1.328553) | C-B12 floor 2.658356 ok | cont ok | wind ok | PASS
 528 | seam 0.027956121793 | Delta+ 8.458371e-05 | M- 3.156001 | Dz 2845 Dt 15692 mesh 11376 | spatial 0.500176 (replay 0.500176) | time 1.327288 (replay 1.327288) | gate margin +1.327288 (printed 1.327288) | C-B12 floor 2.655825 ok | cont ok | wind ok | PASS
 529 | seam 0.028040705503 | Delta+ 8.481104e-05 | M- 3.153468 | Dz 2835 Dt 15635 mesh 11336 | spatial 0.500176 (replay 0.500176) | time 1.326021 (replay 1.326021) | gate margin +1.326021 (printed 1.326021) | C-B12 floor 2.653291 ok | cont ok | wind ok | PASS
 530 | seam 0.028125516548 | Delta+ 8.503995e-05 | M- 3.150932 | Dz 2824 Dt 15578 mesh 11292 | spatial 0.500177 (replay 0.500177) | time 1.324752 (replay 1.324752) | gate margin +1.324752 (printed 1.324752) | C-B12 floor 2.650755 ok | cont ok | wind ok | PASS
 531 | seam 0.028210556502 | Delta+ 8.527046e-05 | M- 3.148393 | Dz 2814 Dt 15521 mesh 11252 | spatial 0.500178 (replay 0.500178) | time 1.323483 (replay 1.323483) | gate margin +1.323483 (printed 1.323483) | C-B12 floor 2.648216 ok | cont ok | wind ok | PASS
 532 | seam 0.028295826960 | Delta+ 8.550257e-05 | M- 3.145852 | Dz 2803 Dt 15464 mesh 11208 | spatial 0.500178 (replay 0.500178) | time 1.322212 (replay 1.322212) | gate margin +1.322212 (printed 1.322212) | C-B12 floor 2.645673 ok | cont ok | wind ok | PASS
 533 | seam 0.028381329530 | Delta+ 8.573631e-05 | M- 3.143308 | Dz 2793 Dt 15407 mesh 11168 | spatial 0.500179 (replay 0.500179) | time 1.320939 (replay 1.320939) | gate margin +1.320939 (printed 1.320939) | C-B12 floor 2.643129 ok | cont ok | wind ok | PASS
 534 | seam 0.028467065841 | Delta+ 8.597170e-05 | M- 3.140761 | Dz 2783 Dt 15350 mesh 11128 | spatial 0.500180 (replay 0.500180) | time 1.319666 (replay 1.319666) | gate margin +1.319666 (printed 1.319666) | C-B12 floor 2.640581 ok | cont ok | wind ok | PASS
 535 | seam 0.028553037536 | Delta+ 8.620874e-05 | M- 3.138211 | Dz 2772 Dt 15293 mesh 11084 | spatial 0.500180 (replay 0.500180) | time 1.318390 (replay 1.318390) | gate margin +1.318390 (printed 1.318390) | C-B12 floor 2.638031 ok | cont ok | wind ok | PASS
 536 | seam 0.028639246276 | Delta+ 8.644747e-05 | M- 3.135658 | Dz 2762 Dt 15236 mesh 11044 | spatial 0.500181 (replay 0.500181) | time 1.317114 (replay 1.317114) | gate margin +1.317114 (printed 1.317114) | C-B12 floor 2.635477 ok | cont ok | wind ok | PASS
 537 | seam 0.028725693742 | Delta+ 8.668789e-05 | M- 3.133103 | Dz 2752 Dt 15179 mesh 11004 | spatial 0.500182 (replay 0.500182) | time 1.315835 (replay 1.315835) | gate margin +1.315835 (printed 1.315835) | C-B12 floor 2.632921 ok | cont ok | wind ok | PASS
 538 | seam 0.028812381631 | Delta+ 8.692428e-05 | M- 3.130544 | Dz 2741 Dt 15123 mesh 10960 | spatial 0.500182 (replay 0.500182) | time 1.314556 (replay 1.314556) | gate margin +1.314556 (printed 1.314556) | C-B12 floor 2.630362 ok | cont ok | wind ok | PASS
 539 | seam 0.028899305911 | Delta+ 8.716812e-05 | M- 3.127983 | Dz 2731 Dt 15066 mesh 10920 | spatial 0.500183 (replay 0.500183) | time 1.313275 (replay 1.313275) | gate margin +1.313275 (printed 1.313275) | C-B12 floor 2.627800 ok | cont ok | wind ok | PASS
 540 | seam 0.028986474033 | Delta+ 8.740789e-05 | M- 3.125419 | Dz 2721 Dt 15010 mesh 10880 | spatial 0.500184 (replay 0.500184) | time 1.311992 (replay 1.311992) | gate margin +1.311992 (printed 1.311992) | C-B12 floor 2.625235 ok | cont ok | wind ok | PASS
 541 | seam 0.029073881927 | Delta+ 8.765523e-05 | M- 3.122852 | Dz 2711 Dt 14953 mesh 10840 | spatial 0.500185 (replay 0.500185) | time 1.310709 (replay 1.310709) | gate margin +1.310709 (printed 1.310709) | C-B12 floor 2.622667 ok | cont ok | wind ok | PASS
 542 | seam 0.029161537157 | Delta+ 8.789845e-05 | M- 3.120282 | Dz 2700 Dt 14897 mesh 10796 | spatial 0.500185 (replay 0.500185) | time 1.309423 (replay 1.309423) | gate margin +1.309423 (printed 1.309423) | C-B12 floor 2.620097 ok | cont ok | wind ok | PASS
