t,delta,L,is_record_point_C1_1,is_record_point_C1_zeta,Lstar_C1_1,Lstar_C1_zeta,L_ann,inside_hypotheses,inside_hypotheses_zeta_C1,reflection_ok,deltaL,deltaL_ge_25,n_zeros_used,U_row,U_kopt,k_opt,tail_bound_at_U_row,tail_le_1e_10,U_contract_k3,c_deltaL,main_term,N_Z,W_Zprime,W_Z,W_Zrep,near_gamma,near_term,W_Zdouble_minus_Zprime_bound_log10,clause6_bound,sep_over_clause6,W_Z_negative,bal3,clause4_bound_C1_1,clause4_over_N,clause4_asserted,density_model,N_over_model,E_minus_bound_log10,E_minus_est_log10,E_minus_over_main_bound_log10,log10_exp_minus_L,E_minus_direct,refl_online_bound_log10,refl_online_est_log10,E_minus_direct_M,E_minus_direct_dps
1000.0,0.05,64.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.2,False,459,285.59407337278884,6.827607645776635,7,3.47842764676172e-30,True,71.43355730158639,1.2174029450106583,-0.007410349652603121,0.00041356412853195813,0.00041356412853195813,-0.0069967855240711625,-0.00741009412834047,999.7915715574129,0.0004133086042693075,-31.629381223808227,0.01238258106098779,0.5984495167933896,True,True,0.03708700915123473,89.67656184999332,True,0.0003214696501850314,1.2864795426066473,-30.23963888144639,-217.19705569536794,-28.109477581816208,-27.794846841808113,,-27.501252973929027,-202.08940783703156,,
1000.0,0.05,66.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.3000000000000003,False,459,285.59407337278884,6.6434415657673735,7,2.267624677281678e-30,True,67.29481874949472,1.2322571558369773,-0.007592288490557183,0.0003850040831643473,0.0003850040831643473,-0.007207284407392836,-0.007591576876018082,999.7915715574129,0.00038429246862524554,-32.305330488633764,0.013017449567949627,0.5832393243335638,True,True,0.034976596785773466,90.84733984715417,True,0.00029312178248777334,1.3134611829143286,-30.872158698081602,-220.58065920751173,-28.752531400066257,-28.66343580561462,,-28.134015081712224,-205.27152187524763,,
1000.0,0.05,68.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.4000000000000004,False,459,285.59407337278884,6.471492742275644,7,1.4973012094678568e-30,True,63.51230703703892,1.2477056394280504,-0.0077838468133028015,0.000338712712416265,0.000338712712416265,-0.007445134100886536,-0.00778346080056052,999.7915715574129,0.0003383266996739829,-32.97129694094595,0.013684868479318005,0.5687922266163215,True,True,0.03304420268029268,97.5582004128697,True,0.0002680113346545672,1.2637999540311344,-31.494695702203455,-223.9124225971356,-29.385889982599423,-29.53202476942112,,-28.757313515463483,-208.40537874877697,,
1000.0,0.05,70.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.5,False,459,285.59407337278884,6.310625857177608,7,1.0006333423660513e-30,True,60.046178897140116,1.2637619135374374,-0.007985470870539028,0.0002818657817847649,0.0002818657817847649,-0.007703605088754263,-0.007985391684656618,999.7915715574129,0.00028178659590235493,-33.62771284947479,0.014386506690014329,0.5550667053928903,True,True,0.031270195728983055,110.94002092407669,True,0.00024568903783704047,1.1472460646442013,-32.10768216254198,-227.1946253374431,-30.0099826923399,-30.400613733227626,,-29.371561994027598,-211.49310393811612,,
1000.0,0.05,72.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.6,False,459,285.59407337278884,6.1598396099461254,7,6.763535733269353e-31,True,56.86201812572527,1.2804400619821412,-0.00819763376164415,0.00022149975405591336,0.00022149975405591336,-0.007976134007588237,-0.008197195786754388,999.7915715574129,0.00022106177916615105,-34.274980087677754,0.01512411866103237,0.5420238987390079,True,True,0.029637590657734837,133.8041695985513,True,0.00022577841000649668,0.9810493131275918,-32.71151995255462,-230.4293847064427,-30.625208464382144,-31.269202697034128,,-29.977144905365186,-214.53667148659292,,
1000.0,0.05,74.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.7,False,459,285.59407337278884,6.018247713143879,7,4.6209908838276446e-31,True,53.92997121773425,1.2977547504349003,-0.008420836961381753,0.00016200591806648764,0.00016200591806648764,-0.008258831043315266,-0.008420721257775397,999.7915715574129,0.00016189021446013217,-34.9134730480978,0.01589954880650458,0.5296274167186901,True,True,0.028131630078331048,173.64569402202798,True,0.00020796236150401968,0.7790155723123785,-33.30658346478434,-233.6186714924531,-31.231938723700285,-32.137791660840634,,-30.574420139647682,-217.53791868041606,,
1000.0,0.05,76.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.8000000000000003,False,459,285.59407337278884,5.88506301073032,7,3.189407999881373e-31,True,51.22403956167378,1.3157212428949938,-0.008655611945025739,0.00010896837639153088,0.00010896837639153088,-0.008546643568634209,-0.008655532286292667,999.7915715574129,0.00010888871765845933,-35.543541206705456,0.01671473610569818,0.5178431708577783,True,True,0.02673944174570838,245.38717223455478,True,0.000191972545146215,0.5676247939961186,-33.89322217520167,-236.7643237972703,-31.83051995278027,-33.006380624647136,,-31.163721579805706,-220.49855894887727,,
1000.0,0.05,78.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,3.9000000000000004,False,459,285.59407337278884,5.759584139336452,7,2.2226405828097106e-31,True,48.72149658806506,1.3343554188586841,-0.008902521919187674,6.551733008366849e-05,6.551733008366849e-05,-0.008837004589104006,-0.00890228902627611,999.7915715574129,6.528443717210451e-05,-36.165511387301756,0.01757171895147324,0.5066392163324052,True,True,0.025449755918809196,388.44311705481203,True,0.00017758083408795007,0.3689437005978915,-34.47176290760764,-239.86805921121794,-32.42127595924576,-33.87496958845364,,-31.745361298840617,-223.4201932414896,,
1000.0,0.05,80.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,4.0,False,459,285.59407337278884,5.641184272095355,7,1.5631497412434108e-31,True,46.402405270344296,1.3536737912113446,-0.009162163665062477,3.2857790315590634e-05,3.2857790315590634e-05,-0.009129305874746885,-0.00916214031488122,999.7915715574129,3.2834440134332854e-05,-36.77968976780186,0.01847264024732663,0.49598560586857254,True,True,0.02425267105635238,738.1102266285014,True,0.00016459246089473609,0.19963119900494466,-35.042511839917424,-242.93148558877903,-33.00450988529229,-34.74355855226014,,-32.31963150503307,-226.304320096187,,
1000.0,0.05,82.0,False,False,862.4810430070509,2590.3798089510756,5.857845612114087,False,False,False,4.1000000000000005,False,459,285.59407337278884,5.529301577144132,7,1.108939404194196e-31,True,44.249216696758964,1.3736935248642608,-0.00943516950126999,1.1986625783764943e-05,1.1986625783764943e-05,-0.009423182875486224,-0.009435089490178562,999.7915715574129,1.1906614692336913e-05,-37.38636366349538,0.019419752765766938,0.48585425443223296,True,True,0.023139458612144653,1930.4397275407941,True,0.0001528404622286837,0.0784257362806863,-35.60575628742062,-245.95611061648898,-33.58050599402067,-35.61214751606665,,-32.88680626953181,-229.15234457802302,,
